"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52"
6.29999971389771,6.36999988555908,6.46000003814697,6.54999971389771,6.37999963760376,6.31999969482422,6.34999990463257,6.44000005722046,6.34999990463257,6.33999967575073,6.32999992370605,6.34999990463257,6.21000003814697,6.29999971389771,6.29999971389771,6.35999965667725,6.35999965667725,6.42000007629395,6.39999961853027,6.44000005722046,6.37999963760376,6.46999979019165,6.48999977111816,6.57999992370605,6.37999963760376,6.48000001907349,6.48000001907349,6.60999965667725,6.35999965667725,6.46000003814697,6.44999980926514,6.6399998664856,6.27999973297119,6.33999967575073,6.32999992370605,6.53999996185303,6.21000003814697,6.26999998092651,6.28999996185303,6.51999998092651,6.23999977111816,6.30999994277954,6.36999988555908,6.6399998664856,6.30999994277954,6.39999961853027,6.44000005722046,6.67999982833862,6.42000007629395,6.5,6.52999973297119,6.71999979019165
6.29999971389771,6.42999982833862,6.52999973297119,6.60999965667725,6.44999980926514,6.44999980926514,6.48000001907349,6.55999994277954,6.46999979019165,6.42000007629395,6.46999979019165,6.5,6.42999982833862,6.46999979019165,6.46999979019165,6.48999977111816,6.53999996185303,6.56999969482422,6.51999998092651,6.52999973297119,6.57999992370605,6.6399998664856,6.57999992370605,6.59999990463257,6.57999992370605,6.62999963760376,6.57999992370605,6.57999992370605,6.53999996185303,6.57999992370605,6.50999975204468,6.50999975204468,6.39999961853027,6.42000007629395,6.36999988555908,6.3899998664856,6.29999971389771,6.31999969482422,6.28999996185303,6.35999965667725,6.28999996185303,6.30999994277954,6.29999971389771,6.42999982833862,6.31999969482422,6.33999967575073,6.33999967575073,6.46999979019165,6.3899998664856,6.40999984741211,6.3899998664856,6.5
6.3899998664856,6.39999961853027,6.48000001907349,6.6399998664856,6.48999977111816,6.42999982833862,6.48000001907349,6.58999967575073,6.56999969482422,6.48999977111816,6.5,6.59999990463257,6.67999982833862,6.57999992370605,6.55999994277954,6.57999992370605,6.82999992370605,6.71000003814697,6.6399998664856,6.60999965667725,6.8899998664856,6.78999996185303,6.69999980926514,6.6399998664856,6.89999961853027,6.81999969482422,6.69999980926514,6.59999990463257,6.89999961853027,6.76999998092651,6.61999988555908,6.51999998092651,6.78999996185303,6.61999988555908,6.46999979019165,6.40999984741211,6.75,6.52999973297119,6.36999988555908,6.35999965667725,6.73000001907349,6.51999998092651,6.34999990463257,6.3899998664856,6.76999998092651,6.52999973297119,6.34999990463257,6.39999961853027,6.81999969482422,6.55999994277954,6.37999963760376,6.39999961853027
6.67999982833862,6.69999980926514,6.78999996185303,6.83999967575073,6.84999990463257,6.90999984741211,6.92000007629395,6.90999984741211,7.00999975204468,7.05999994277954,7,6.92999982833862,7.12999963760376,7.08999967575073,7,6.86999988555908,7.19000005722046,7.11999988555908,6.98000001907349,6.81999969482422,7.17999982833862,7.08999967575073,6.90999984741211,6.76999998092651,7.14999961853027,7.05999994277954,6.83999967575073,6.67999982833862,7.10999965667725,6.98999977111816,6.75,6.58999967575073,7.02999973297119,6.83999967575073,6.57999992370605,6.50999975204468,6.96000003814697,6.69000005722046,6.44000005722046,6.44999980926514,6.92000007629395,6.64999961853027,6.37999963760376,6.40999984741211,6.90999984741211,6.61999988555908,6.3899998664856,6.3899998664856,6.94000005722046,6.6399998664856,6.42999982833862,6.35999965667725
6.90999984741211,6.92999982833862,6.90999984741211,6.8899998664856,7.09999990463257,7.12999963760376,7.09999990463257,7,7.23999977111816,7.29999971389771,7.19999980926514,7.01999998092651,7.32999992370605,7.34999990463257,7.19000005722046,6.96999979019165,7.37999963760376,7.33999967575073,7.12999963760376,6.87999963760376,7.36999988555908,7.27999973297119,7.02999973297119,6.75999975204468,7.33999967575073,7.21000003814697,6.90999984741211,6.64999961853027,7.19999980926514,7.03999996185303,6.77999973297119,6.54999971389771,7.00999975204468,6.80999994277954,6.57999992370605,6.46000003814697,6.81999969482422,6.60999965667725,6.44000005722046,6.44000005722046,6.71000003814697,6.48999977111816,6.34999990463257,6.36999988555908,6.65999984741211,6.44000005722046,6.29999971389771,6.31999969482422,6.73000001907349,6.50999975204468,6.30999994277954,6.23999977111816
6.94000005722046,6.94000005722046,6.92000007629395,6.89999961853027,7.11999988555908,7.1399998664856,7.10999965667725,7.00999975204468,7.25999975204468,7.32999992370605,7.21999979019165,7.01999998092651,7.34999990463257,7.37999963760376,7.21000003814697,6.98000001907349,7.40999984741211,7.35999965667725,7.14999961853027,6.8899998664856,7.40999984741211,7.31999969482422,7.05999994277954,6.76999998092651,7.37999963760376,7.25999975204468,6.94999980926514,6.64999961853027,7.19999980926514,7.05999994277954,6.80999994277954,6.55999994277954,6.96000003814697,6.80999994277954,6.58999967575073,6.46999979019165,6.78999996185303,6.62999963760376,6.46999979019165,6.44999980926514,6.65999984741211,6.48999977111816,6.37999963760376,6.3899998664856,6.60999965667725,6.44000005722046,6.30999994277954,6.27999973297119,6.67999982833862,6.5,6.28999996185303,6.19999980926514
6.78999996185303,6.75,6.79999971389771,6.80999994277954,6.98000001907349,6.96999979019165,6.96999979019165,6.90999984741211,7.19000005722046,7.17999982833862,7.12999963760376,6.96000003814697,7.28999996185303,7.25999975204468,7.1399998664856,6.92000007629395,7.3899998664856,7.30999994277954,7.14999961853027,6.8899998664856,7.37999963760376,7.25999975204468,7.03999996185303,6.75,7.32999992370605,7.19000005722046,6.92000007629395,6.62999963760376,7.15999984741211,7.01999998092651,6.77999973297119,6.53999996185303,6.96999979019165,6.83999967575073,6.65999984741211,6.51999998092651,6.81999969482422,6.67999982833862,6.53999996185303,6.48999977111816,6.71999979019165,6.56999969482422,6.44999980926514,6.42999982833862,6.69000005722046,6.51999998092651,6.37999963760376,6.34999990463257,6.75999975204468,6.56999969482422,6.37999963760376,6.28999996185303
7.25,7.17999982833862,7.15999984741211,7.12999963760376,7.33999967575073,7.27999973297119,7.19999980926514,7.11999988555908,7.44000005722046,7.35999965667725,7.23999977111816,7.10999965667725,7.48000001907349,7.36999988555908,7.23000001907349,7.07999992370605,7.48999977111816,7.35999965667725,7.21999979019165,7.05999994277954,7.44999980926514,7.29999971389771,7.12999963760376,6.98000001907349,7.37999963760376,7.21999979019165,7.03999996185303,6.92000007629395,7.25999975204468,7.09999990463257,6.92999982833862,6.8899998664856,7.1399998664856,6.96000003814697,6.82999992370605,6.85999965667725,7.05999994277954,6.83999967575073,6.73000001907349,6.80999994277954,7.00999975204468,6.78999996185303,6.65999984741211,6.73000001907349,7.00999975204468,6.78999996185303,6.60999965667725,6.6399998664856,7.05999994277954,6.83999967575073,6.62999963760376,6.56999969482422
7.26999998092651,7.21000003814697,7.15999984741211,7.10999965667725,7.33999967575073,7.26999998092651,7.17000007629395,7.06999969482422,7.39999961853027,7.31999969482422,7.17999982833862,7.04999971389771,7.42999982833862,7.30999994277954,7.15999984741211,7.01999998092651,7.44000005722046,7.28999996185303,7.1399998664856,7.00999975204468,7.39999961853027,7.21999979019165,7.04999971389771,6.94999980926514,7.31999969482422,7.12999963760376,6.96000003814697,6.90999984741211,7.23000001907349,7.02999973297119,6.86999988555908,6.86999988555908,7.15999984741211,6.92999982833862,6.77999973297119,6.82999992370605,7.12999963760376,6.86999988555908,6.71000003814697,6.76999998092651,7.12999963760376,6.85999965667725,6.65999984741211,6.69999980926514,7.17000007629395,6.8899998664856,6.64999961853027,6.6399998664856,7.21999979019165,6.94999980926514,6.67000007629395,6.60999965667725
7.17000007629395,7.17000007629395,7.15999984741211,7.10999965667725,7.23999977111816,7.25,7.17999982833862,7.06999969482422,7.31999969482422,7.29999971389771,7.19000005722046,7.04999971389771,7.35999965667725,7.29999971389771,7.17999982833862,7.03999996185303,7.39999961853027,7.27999973297119,7.12999963760376,7.01999998092651,7.39999961853027,7.21999979019165,7.03999996185303,6.94000005722046,7.33999967575073,7.11999988555908,6.92000007629395,6.86999988555908,7.26999998092651,7.03999996185303,6.82999992370605,6.80999994277954,7.25,6.98000001907349,6.75999975204468,6.76999998092651,7.26999998092651,6.96999979019165,6.73000001907349,6.71999979019165,7.30999994277954,7.00999975204468,6.73999977111816,6.69000005722046,7.36999988555908,7.06999969482422,6.76999998092651,6.67999982833862,7.41999959945679,7.14999961853027,6.81999969482422,6.69000005722046
